Date,seven_day_rolling_avg,Location,region,measureid,fractionid
2023-02-15,20.5719075,Halifax Dartmouth,Halifax,covN2,solid
2023-02-20,30.2177225,Halifax Dartmouth,Halifax,covN2,solid
2023-02-22,18.570945,Halifax Dartmouth,Halifax,covN2,solid
2023-02-27,12.0119475,Halifax Dartmouth,Halifax,covN2,solid
2023-03-01,66.9709775,Halifax Dartmouth,Halifax,covN2,solid
2023-03-06,76.8278575,Halifax Dartmouth,Halifax,covN2,solid
2023-03-08,23.3768675,Halifax Dartmouth,Halifax,covN2,solid
2020-11-16,3,Halifax Halifax,Halifax,covN2,solid
2020-11-19,4.38235,Halifax Halifax,Halifax,covN2,solid
2020-11-23,5.728535,Halifax Halifax,Halifax,covN2,solid
2020-11-26,5.7595725,Halifax Halifax,Halifax,covN2,solid
2020-12-03,5.0596,Halifax Halifax,Halifax,covN2,solid
2020-12-04,5.5475275,Halifax Halifax,Halifax,covN2,solid
2020-12-07,4.031685,Halifax Halifax,Halifax,covN2,solid
2020-12-09,3.77376375,Halifax Halifax,Halifax,covN2,solid
2020-12-11,2.56459166666667,Halifax Halifax,Halifax,covN2,solid
2020-12-14,3.23125833333333,Halifax Halifax,Halifax,covN2,solid
2020-12-16,2.56459166666667,Halifax Halifax,Halifax,covN2,solid
2020-12-18,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2020-12-21,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2020-12-22,2.5,Halifax Halifax,Halifax,covN2,solid
2020-12-23,3,Halifax Halifax,Halifax,covN2,solid
2020-12-29,2,Halifax Halifax,Halifax,covN2,solid
2020-12-30,1,Halifax Halifax,Halifax,covN2,solid
2020-12-31,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-01-04,2,Halifax Halifax,Halifax,covN2,solid
2021-01-06,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-01-08,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-01-11,1.66666666666667,Halifax Halifax,Halifax,covN2,solid
2021-01-13,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-01-15,3,Halifax Halifax,Halifax,covN2,solid
2021-01-18,3,Halifax Halifax,Halifax,covN2,solid
2021-01-20,3,Halifax Halifax,Halifax,covN2,solid
2021-01-22,3,Halifax Halifax,Halifax,covN2,solid
2021-01-25,3.60706,Halifax Halifax,Halifax,covN2,solid
2021-01-27,3.80457,Halifax Halifax,Halifax,covN2,solid
2021-01-29,3.80457,Halifax Halifax,Halifax,covN2,solid
2021-02-01,3.19751,Halifax Halifax,Halifax,covN2,solid
2021-02-03,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-02-05,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-02-08,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-02-10,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-02-12,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-02-15,2.33333333333333,Halifax Halifax,Halifax,covN2,solid
2021-02-17,3,Halifax Halifax,Halifax,covN2,solid
